#n_atoms n_atoms_heavy   rmsd
19       9               2.24094828625047
19       9               2.93635197031331
16       9               1.7579013405453
16       9               2.300179761524
23       11              2.20199708032374
19       11              2.68531357084293
19       11              1.77519806429421
24       11              3.03855453833938
24       11              2.01151459196081
23       12              3.52591202970344
23       12              2.00913516565986
24       11              2.77999031039106
24       13              1.82084937935859
24       13              1.54024334148728
24       14              1.10028725918771
24       13              1.95563642687115
24       13              2.47587990391987
24       13              3.32088652799705
25       14              3.47344985631667
25       13              2.71070570651799
25       13              3.15048174140244
21       14              2.49157515270311
21       14              3.77336232120802
26       14              2.23145111753851
29       14              3.40866530725974
23       14              1.62849614624394
27       14              2.95076755739
27       14              1.65906939968844
28       14              2.74257812409692
28       14              2.57466727383565
28       14              2.88613574260406
28       14              3.02242414620424
26       15              2.60754015157851
26       15              3.06528275599506
28       15              3.08228153261268
28       15              3.00257590685225
28       15              3.17676613709428
26       15              2.71390982521956
26       15              2.21885305389954
30       15              2.14678387687195
30       15              2.11924219029218
29       15              3.2402296628814
29       15              2.77586154613373
27       15              2.45529490041871
27       15              0.769918348208877
31       15              2.02737977893878
31       15              2.32997596770602
25       15              2.72194415392992
31       16              1.67881807821981
31       16              3.36826525284585
33       16              1.90657752430718
33       16              2.42762096471477
25       15              2.61268016207982
25       15              2.88299617899521
26       17              2.40266881002225
26       17              2.6601631992595
26       17              3.33942947157497
26       17              3.49612112926825
28       16              3.63828290461902
28       16              1.79305041395082
22       16              2.66602489322887
22       16              3.24002995953216
29       17              3.37009706846803
29       17              3.13157205330538
26       15              3.38879597619333
26       15              2.67361270638851
33       16              2.22145506719655
33       16              1.38555894763607
36       16              2.3770010359438
31       16              2.85036371333713
31       16              3.09222491956123
31       16              2.63976708391408
31       16              2.54983332989159
28       16              2.72876492269184
28       16              3.07154916640516
29       17              2.47248042220416
29       17              3.50205324980663
26       17              3.55069250887479
26       17              3.67953885218179
30       17              3.15633080370235
30       17              3.32103424719091
30       17              3.17602300540446
30       17              2.9112431226985
34       16              3.21386555469231
27       17              3.89654332645016
27       17              4.24548204719901
23       17              4.44246195998658
23       17              3.32501492863047
34       16              3.70421342178792
34       16              3.45673090559717
26       16              3.11849169378785
26       16              3.10049027056512
29       17              2.99071290688573
29       17              3.36920097330329
24       13              2.5856009555672
36       16              2.16049123860087
36       16              2.28984724143572
30       18              3.59582165134307
30       18              3.10616675628707
27       16              1.58511996432503
27       16              2.73236519826046
27       16              3.46269954487973
27       16              2.80516888116046
33       17              2.58653521794192
33       17              2.46482250585802
29       17              3.11184410527258
29       17              3.25496882036397
25       18              1.94465541730472
25       18              2.96027324500614
28       17              2.46683130716337
28       17              2.92319717339803
30       17              2.79535188462814
30       17              2.57567291656745
26       13              3.27186683421563
26       13              2.51933535959548
36       17              2.82746026945604
36       17              3.04858920531406
31       16              2.62132674839535
31       16              2.00155332857925
33       17              2.77632718326597
28       17              2.73662653347356
34       16              3.04228092072941
34       16              2.8836416057169
30       17              3.06639230255646
30       17              1.93243517778815
31       18              3.22048197104821
31       18              2.98355137715897
36       17              3.15231663628011
33       17              2.90985976695948
33       17              2.8797715315754
25       16              3.18358940732409
25       16              2.09025013961509
30       16              1.30616771419909
30       16              1.85153074305917
27       16              2.45395490084344
31       17              3.12237285669338
31       17              3.35344239541319
29       18              3.55574232224146
29       18              3.43000838557044
36       16              2.74936135339233
36       16              2.22433375731459
29       18              3.18923507326913
29       18              2.48478482793295
32       18              2.46212578140659
26       18              2.83148015783614
26       18              2.58922231906101
35       18              4.06589351444148
35       18              3.01671818518755
29       18              3.58948204337245
29       18              3.32809690961467
29       18              2.6775796840857
29       18              2.63563413647247
26       18              3.5457780372999
26       18              3.83730320860035
33       17              3.78925509323441
33       17              2.93402998061008
27       19              3.45062415106807
27       19              3.26196251191853
34       18              2.70334673144972
34       18              2.89291707685366
34       18              3.70412860817478
34       18              2.69678699473582
33       18              3.4656215302845
33       18              3.21264349785569
36       18              3.39650516639203
36       18              2.86146076982312
35       18              2.79300507525099
35       18              3.23910660411226
35       18              2.85623641906879
35       18              2.68464208176419
36       19              2.34428886109081
30       18              3.55880661191397
30       18              3.42628437556929
30       18              2.99610060456256
30       18              3.77675398504976
30       18              2.13190369533107
30       18              4.12005251606345
29       17              2.58321990664405
29       17              3.44076758642292
31       18              2.72137677257293
31       18              2.74428130447522
31       19              2.59124299585369
31       19              2.7576028966422
31       18              4.03364610207422
37       18              3.2324432002134
37       18              3.1827683438914
37       18              3.46614062474839
37       18              2.23483618999532
30       19              3.25825065722455
30       19              3.88241727361774
30       19              2.17239846831818
30       19              3.82375444744726
38       18              2.48504457867423
38       18              3.25841252117583
29       14              4.19391649443265
33       17              3.51344799897903
33       17              3.61212122571709
30       19              3.38056851835258
30       19              2.68783944990053
35       18              2.43304733735351
35       18              2.66027295225884
30       18              2.94062037143929
37       18              3.04934700679428
37       18              2.17357205220414
37       18              3.52023297613132
