4.414651489257812500e+01 -7.522940635681152344e+00 0.000000000000000000e+00
3.316754341125488281e+00 -2.429310828447341919e-01 0.000000000000000000e+00
-1.960927200317382812e+01 1.126932430267333984e+01 0.000000000000000000e+00
1.428488159179687500e+01 -1.846323966979980469e+01 0.000000000000000000e+00
1.861100006103515625e+01 -1.661276626586914062e+01 0.000000000000000000e+00
2.518127441406250000e+01 2.823500823974609375e+01 4.000000000000000000e+00
4.322182083129882812e+01 -7.638999938964843750e+00 0.000000000000000000e+00
-5.974532365798950195e-01 -5.762690353393554688e+01 1.000000000000000000e+00
4.669593429565429688e+01 -2.163336944580078125e+01 0.000000000000000000e+00
-5.219197463989257812e+01 4.964458084106445312e+01 0.000000000000000000e+00
-1.397980332374572754e+00 -5.599310302734375000e+01 1.000000000000000000e+00
3.116605758666992188e+01 -1.518107223510742188e+01 0.000000000000000000e+00
-3.769561767578125000e+01 5.630577564239501953e+00 0.000000000000000000e+00
6.065952301025390625e+01 -4.390337371826171875e+01 0.000000000000000000e+00
6.542103576660156250e+01 -4.051278686523437500e+01 0.000000000000000000e+00
-2.281136894226074219e+01 -2.643648147583007812e+01 0.000000000000000000e+00
5.628140258789062500e+01 -8.760098457336425781e+00 0.000000000000000000e+00
-2.107706069946289062e+01 3.720121383666992188e+00 0.000000000000000000e+00
-5.712839508056640625e+01 -3.873264074325561523e+00 0.000000000000000000e+00
6.063550949096679688e+00 5.028734970092773438e+01 0.000000000000000000e+00
3.212565231323242188e+01 1.455131053924560547e+01 0.000000000000000000e+00
2.390570068359375000e+01 3.483358764648437500e+01 4.000000000000000000e+00
-4.067976760864257812e+01 -1.449227094650268555e+00 0.000000000000000000e+00
-4.093548583984375000e+01 5.913528442382812500e+01 0.000000000000000000e+00
-4.063023376464843750e+01 -1.980856537818908691e+00 0.000000000000000000e+00
-1.220231723785400391e+01 -3.546952724456787109e+00 0.000000000000000000e+00
-3.893753433227539062e+01 -1.001834988594055176e+00 0.000000000000000000e+00
-5.319706344604492188e+01 4.121443939208984375e+01 0.000000000000000000e+00
-4.697936630249023438e+01 -4.794228076934814453e+00 0.000000000000000000e+00
-5.216849899291992188e+01 4.692210769653320312e+01 5.000000000000000000e+00
6.460239410400390625e+00 -2.672506713867187500e+01 0.000000000000000000e+00
-4.418970489501953125e+01 5.831507873535156250e+01 0.000000000000000000e+00
-5.317714691162109375e+01 4.086905288696289062e+01 5.000000000000000000e+00
-5.125136184692382812e+01 -1.263744544982910156e+01 0.000000000000000000e+00
-4.920823669433593750e+01 -3.733759164810180664e+00 0.000000000000000000e+00
-5.811837387084960938e+01 -1.511943912506103516e+01 0.000000000000000000e+00
-3.627796554565429688e+01 -8.944344520568847656e+00 0.000000000000000000e+00
-1.033693599700927734e+01 8.185598373413085938e+00 0.000000000000000000e+00
-2.608307456970214844e+01 -4.817138671875000000e+01 0.000000000000000000e+00
-1.186887931823730469e+01 -2.979841613769531250e+01 2.000000000000000000e+00
6.371461868286132812e+01 2.237386894226074219e+01 0.000000000000000000e+00
6.120759201049804688e+01 1.906005859375000000e+01 0.000000000000000000e+00
-2.093321990966796875e+01 1.409090805053710938e+01 0.000000000000000000e+00
-5.846863555908203125e+01 3.194676637649536133e+00 0.000000000000000000e+00
-1.074503421783447266e+01 -2.522306632995605469e+01 2.000000000000000000e+00
9.778323173522949219e+00 2.615471267700195312e+01 3.000000000000000000e+00
6.427117156982421875e+01 1.451590633392333984e+01 0.000000000000000000e+00
6.804972839355468750e+01 2.083856201171875000e+01 0.000000000000000000e+00
-2.150419950485229492e+00 -5.019990921020507812e+00 0.000000000000000000e+00
1.708936500549316406e+01 2.834398269653320312e+01 0.000000000000000000e+00
3.470383453369140625e+01 3.096778869628906250e+01 4.000000000000000000e+00
5.782337188720703125e+01 -2.037350893020629883e+00 0.000000000000000000e+00
-1.506162452697753906e+01 2.644166755676269531e+01 0.000000000000000000e+00
-1.401409053802490234e+01 -5.266592502593994141e+00 1.000000000000000000e+00
2.334916114807128906e+00 -1.181158447265625000e+01 0.000000000000000000e+00
-3.657662963867187500e+01 4.820652389526367188e+01 5.000000000000000000e+00
-3.881847381591796875e+01 1.407149314880371094e+01 0.000000000000000000e+00
-2.461018180847167969e+01 2.243632698059082031e+01 0.000000000000000000e+00
5.056235122680664062e+01 2.393632698059082031e+01 4.000000000000000000e+00
6.014500045776367188e+01 -3.059023380279541016e+00 0.000000000000000000e+00
-4.857392311096191406e+00 3.150884056091308594e+01 0.000000000000000000e+00
-6.503205871582031250e+01 7.094765663146972656e+00 0.000000000000000000e+00
-1.694149780273437500e+01 2.880202102661132812e+01 0.000000000000000000e+00
-7.814601421356201172e+00 3.720418930053710938e+01 2.000000000000000000e+00
3.733770370483398438e+01 2.352864265441894531e+01 0.000000000000000000e+00
-2.466028404235839844e+01 3.264904022216796875e+01 0.000000000000000000e+00
-1.962059402465820312e+01 3.179319000244140625e+01 0.000000000000000000e+00
-4.054429244995117188e+01 5.733175277709960938e+01 5.000000000000000000e+00
-4.880491638183593750e+01 8.815814971923828125e+00 0.000000000000000000e+00
1.562514209747314453e+01 9.651737213134765625e+00 1.000000000000000000e+00
5.134854507446289062e+01 2.474084281921386719e+01 0.000000000000000000e+00
-2.783818817138671875e+01 2.710915756225585938e+01 1.000000000000000000e+00
-2.212105751037597656e+01 -2.106658744812011719e+01 1.000000000000000000e+00
-2.548393249511718750e+01 2.233952140808105469e+01 0.000000000000000000e+00
3.118984031677246094e+01 4.626801300048828125e+01 0.000000000000000000e+00
-3.268259048461914062e+00 -1.294746303558349609e+01 0.000000000000000000e+00
6.530147552490234375e+01 -4.600714111328125000e+01 0.000000000000000000e+00
-2.350693321228027344e+01 3.906023979187011719e+00 0.000000000000000000e+00
3.469541931152343750e+01 1.030678844451904297e+01 0.000000000000000000e+00
-2.292458724975585938e+01 5.081580162048339844e+00 0.000000000000000000e+00
-2.544708251953125000e+01 6.386412620544433594e+00 0.000000000000000000e+00
4.268720149993896484e-01 -3.470097351074218750e+01 2.000000000000000000e+00
4.233358204364776611e-01 6.358820724487304688e+01 2.000000000000000000e+00
-2.128569030761718750e+01 -1.485389590263366699e+00 0.000000000000000000e+00
6.506785583496093750e+01 -4.724399566650390625e+01 0.000000000000000000e+00
3.299656677246093750e+01 -1.995003700256347656e+01 0.000000000000000000e+00
-2.532333755493164062e+01 -1.711640238761901855e+00 0.000000000000000000e+00
7.848038673400878906e+00 -3.901869964599609375e+01 3.000000000000000000e+00
3.330013275146484375e+01 5.504530906677246094e+00 0.000000000000000000e+00
2.816940116882324219e+01 -3.174008560180664062e+01 0.000000000000000000e+00
-2.266120910644531250e+01 -5.813439941406250000e+01 1.000000000000000000e+00
1.922870826721191406e+01 -4.819715881347656250e+01 0.000000000000000000e+00
4.646517562866210938e+01 -2.908693695068359375e+01 0.000000000000000000e+00
1.381252574920654297e+01 -5.181192874908447266e+00 0.000000000000000000e+00
1.448424625396728516e+01 -5.588964939117431641e+00 0.000000000000000000e+00
3.226976394653320312e+01 -4.985656356811523438e+01 0.000000000000000000e+00
-1.514466190338134766e+01 -2.470287084579467773e+00 1.000000000000000000e+00
3.334344482421875000e+01 -5.230128860473632812e+01 1.000000000000000000e+00
3.445982360839843750e+01 -4.392217636108398438e+01 0.000000000000000000e+00
4.896376037597656250e+01 -2.551242065429687500e+01 0.000000000000000000e+00
3.262161636352539062e+01 -5.420777130126953125e+01 1.000000000000000000e+00
4.055039215087890625e+01 -4.146615600585937500e+01 0.000000000000000000e+00
-5.298498153686523438e+01 6.102798461914062500e+01 0.000000000000000000e+00
-4.207353973388671875e+01 -1.003276634216308594e+01 0.000000000000000000e+00
3.365509414672851562e+01 -5.251305007934570312e+01 1.000000000000000000e+00
1.952228927612304688e+01 -4.686577224731445312e+01 1.000000000000000000e+00
3.046775245666503906e+01 -5.152112960815429688e+01 0.000000000000000000e+00
5.202438354492187500e+01 -2.742121696472167969e+01 0.000000000000000000e+00
3.520602798461914062e+01 -4.721254348754882812e+01 0.000000000000000000e+00
5.118413925170898438e+01 -2.760523223876953125e+01 0.000000000000000000e+00
3.448609161376953125e+01 -4.395872879028320312e+01 0.000000000000000000e+00
4.671393966674804688e+01 -2.826637744903564453e+00 0.000000000000000000e+00
4.248221969604492188e+01 1.984548807144165039e+00 0.000000000000000000e+00
4.615353107452392578e+00 -3.880906677246093750e+01 3.000000000000000000e+00
-1.508693313598632812e+01 -9.279790878295898438e+00 4.000000000000000000e+00
1.134368610382080078e+01 1.121671485900878906e+01 0.000000000000000000e+00
-2.898128509521484375e+01 -2.232308959960937500e+01 1.000000000000000000e+00
-6.560382080078125000e+01 4.707522201538085938e+01 5.000000000000000000e+00
3.992382049560546875e+01 -6.893309593200683594e+00 0.000000000000000000e+00
2.791251373291015625e+01 -1.813227653503417969e+01 0.000000000000000000e+00
-5.870430469512939453e+00 7.109226226806640625e+00 0.000000000000000000e+00
-1.722895240783691406e+01 -6.266323089599609375e+01 4.000000000000000000e+00
-2.366974830627441406e+00 -7.018059539794921875e+01 4.000000000000000000e+00
2.421642112731933594e+01 4.516522216796875000e+01 2.000000000000000000e+00
3.927034759521484375e+01 -6.811255455017089844e+00 0.000000000000000000e+00
-3.682253265380859375e+01 -4.998233795166015625e+01 0.000000000000000000e+00
4.945599365234375000e+01 7.590526103973388672e+00 0.000000000000000000e+00
6.110186004638671875e+01 4.613132476806640625e+00 0.000000000000000000e+00
4.942624282836914062e+01 9.863059043884277344e+00 0.000000000000000000e+00
4.669195175170898438e+01 1.564754390716552734e+01 0.000000000000000000e+00
1.090461349487304688e+01 8.382495880126953125e+00 1.000000000000000000e+00
1.189764595031738281e+01 -5.698099136352539062e+01 4.000000000000000000e+00
-3.916938018798828125e+01 -1.285895919799804688e+01 0.000000000000000000e+00
3.908786773681640625e+01 -9.158608436584472656e+00 0.000000000000000000e+00
5.865361690521240234e+00 1.048291683197021484e+01 0.000000000000000000e+00
2.629152870178222656e+01 -5.695281982421875000e+01 1.000000000000000000e+00
2.555994033813476562e+01 -6.093741226196289062e+01 1.000000000000000000e+00
8.013914108276367188e+00 -4.266738891601562500e+00 0.000000000000000000e+00
2.707909584045410156e+01 5.299534606933593750e+01 0.000000000000000000e+00
1.269700717926025391e+01 -5.798712539672851562e+01 4.000000000000000000e+00
5.472459030151367188e+01 -1.627492713928222656e+01 0.000000000000000000e+00
2.530113410949707031e+01 4.838939285278320312e+01 0.000000000000000000e+00
-4.584346008300781250e+01 1.487395286560058594e+01 0.000000000000000000e+00
4.674654769897460938e+01 -1.573717880249023438e+01 0.000000000000000000e+00
6.018586635589599609e+00 1.066759967803955078e+01 0.000000000000000000e+00
2.997754669189453125e+01 -5.725426483154296875e+01 1.000000000000000000e+00
-1.517502212524414062e+01 -5.266018295288085938e+01 1.000000000000000000e+00
4.552547454833984375e+01 -9.457865715026855469e+00 0.000000000000000000e+00
4.272862625122070312e+01 -8.389568328857421875e+00 0.000000000000000000e+00
2.329542922973632812e+01 -3.172778511047363281e+01 2.000000000000000000e+00
-6.380346298217773438e+01 5.768977355957031250e+01 5.000000000000000000e+00
6.228762817382812500e+01 -2.732190322875976562e+01 0.000000000000000000e+00
5.399923706054687500e+01 7.861633300781250000e+00 2.000000000000000000e+00
-5.957225799560546875e+01 -5.898926734924316406e+00 0.000000000000000000e+00
-9.919582009315490723e-01 9.210868835449218750e+00 0.000000000000000000e+00
5.252340316772460938e+01 9.358403205871582031e+00 0.000000000000000000e+00
-3.979456663131713867e+00 1.744941520690917969e+01 0.000000000000000000e+00
2.733924674987792969e+01 -1.551601409912109375e+01 0.000000000000000000e+00
-3.296524047851562500e+00 1.843836402893066406e+01 0.000000000000000000e+00
-3.426984786987304688e+00 1.378055953979492188e+01 0.000000000000000000e+00
-5.131993889808654785e-01 9.248124122619628906e+00 0.000000000000000000e+00
1.239914512634277344e+01 2.510810661315917969e+01 0.000000000000000000e+00
-3.801661300659179688e+01 1.387580299377441406e+01 0.000000000000000000e+00
-4.862712478637695312e+01 6.228244400024414062e+01 0.000000000000000000e+00
5.602070617675781250e+01 3.182986259460449219e+01 0.000000000000000000e+00
-3.875988006591796875e+01 1.375938892364501953e+01 0.000000000000000000e+00
3.262092971801757812e+01 4.521602249145507812e+01 0.000000000000000000e+00
-4.198722362518310547e+00 -1.478155040740966797e+01 0.000000000000000000e+00
-5.905109405517578125e+01 6.166237640380859375e+01 5.000000000000000000e+00
-3.384110641479492188e+01 -1.901733589172363281e+01 1.000000000000000000e+00
5.644461154937744141e+00 2.028159618377685547e+00 0.000000000000000000e+00
-2.460821914672851562e+01 2.224473762512207031e+01 0.000000000000000000e+00
6.928685307502746582e-01 -1.083798122406005859e+01 0.000000000000000000e+00
5.057822036743164062e+01 2.392458152770996094e+01 4.000000000000000000e+00
2.797799301147460938e+01 3.526549911499023438e+01 4.000000000000000000e+00
-5.478158569335937500e+01 5.840100479125976562e+01 5.000000000000000000e+00
5.477895736694335938e+00 -1.631548500061035156e+01 0.000000000000000000e+00
-2.689969253540039062e+01 -2.706132507324218750e+01 1.000000000000000000e+00
-1.581300020217895508e+00 -6.776808166503906250e+01 4.000000000000000000e+00
-6.898844146728515625e+01 5.010150909423828125e+01 5.000000000000000000e+00
